Time;Perf_Time;Action
12:45:26;3281012.365548004;N
12:45:26;3281012.514335102;e
12:45:26;3281012.748816161;x
12:45:27;3281013.039444991;t
12:45:27;3281013.244524919;SPACE
12:45:27;3281013.320350752;w
12:45:27;3281013.460873705;i
12:45:27;3281013.62671212;n
12:45:27;3281013.87521935;t
12:45:28;3281014.082765432;e
12:45:28;3281014.26844697;r
12:45:28;3281014.583918798;,
12:45:28;3281014.788592548;SPACE
12:45:29;3281015.247898396;t
12:45:30;3281016.403324769;BACK
12:45:30;3281016.438768191;BACK
12:45:30;3281016.485930695;BACK
12:45:30;3281016.536181679;BACK
12:45:30;3281016.589228604;BACK
12:45:30;3281016.639209411;BACK
12:45:30;3281016.68973929;BACK
12:45:30;3281016.743313995;BACK
12:45:31;3281017.178855577;BACK
12:45:31;3281017.386120702;s
12:45:31;3281017.516948696;u
12:45:31;3281017.677093216;m
12:45:31;3281017.821733609;m
12:45:31;3281017.954498905;e
12:45:32;3281018.113047533;r
12:45:32;3281018.379707557;SPACE
12:45:32;3281018.568052848;i
12:45:32;3281018.766468582;SPACE
12:45:32;3281018.893135979;w
12:45:32;3281018.962841146;i
12:45:33;3281019.172917662;l
12:45:33;3281019.307621466;l
12:45:33;3281019.538562508;SPACE
12:45:33;3281019.750309877;b
12:45:33;3281019.88955877;e
12:45:34;3281020.66183043;SPACE
12:45:34;3281020.882471694;v
12:45:35;3281021.023842045;i
12:45:35;3281021.153497771;s
12:45:35;3281021.224759399;i
12:45:35;3281021.406919124;t
12:45:35;3281021.476882225;i
12:45:35;3281021.611398166;n
12:45:35;3281021.740235079;g
12:45:35;3281021.946150323;SPACE
12:45:39;3281025.075935777;R
12:45:40;3281026.264575382;BACK
12:45:41;3281027.657883586;z
12:45:41;3281027.939781958;h
12:45:42;3281028.200521012;BACK
12:45:42;3281028.341737535;BACK
12:45:42;3281028.475731206;t
12:45:42;3281028.606624844;h
12:45:42;3281028.820651576;e
12:45:43;3281029.022214951;SPACE
12:45:43;3281029.42929428;O
12:45:43;3281029.555941357;s
12:45:44;3281030.049339484;BACK
12:45:44;3281030.185734617;BACK
12:45:44;3281030.678451637;S
12:45:44;3281030.842476161;o
12:45:45;3281031.085094121;u
12:45:45;3281031.283612084;t
12:45:45;3281031.468762327;h
12:45:45;3281031.630139588;i
12:45:45;3281031.750170882;s
12:45:45;3281031.993297272;d
12:45:46;3281032.746126868;BACK
12:45:46;3281032.889352387;BACK
12:45:47;3281033.109166472;BACK
12:45:47;3281033.946750305;s
12:45:48;3281034.125189106;i
12:45:48;3281034.230203743;d
12:45:48;3281034.413408128;e
12:45:48;3281034.519718737;SPACE
12:45:48;3281034.912111065;F
12:45:49;3281035.157969796;e
12:45:49;3281035.347726455;s
12:45:49;3281035.466895482;t
12:45:49;3281035.702086066;i
12:45:49;3281035.892562583;v
12:45:50;3281036.032210216;a
12:45:50;3281036.128905847;l
12:45:50;3281036.35049201;SPACE
12:45:50;3281036.483431748;a
12:45:50;3281036.583683025;n
