Time;Perf_Time;Action
07:18:47;3434213.536836887;D
07:18:47;3434213.735555452;e
07:18:47;3434213.936529787;a
07:18:48;3434214.23547613;r
07:18:48;3434214.496699034;SPACE
07:18:50;3434216.868148145;A
07:18:53;3434219.868102767;B
07:18:54;3434220.369463488;C
07:18:54;3434220.710312319;,
07:18:55;3434221.104149054;SPACE
07:18:59;3434225.014692234;I
07:18:59;3434225.241833779;SPACE
07:18:59;3434225.516700901;w
07:18:59;3434225.671722537;i
07:18:59;3434225.785906596;s
07:18:59;3434225.937459242;h
07:19:00;3434226.137329138;SPACE
07:19:00;3434226.352072634;y
07:19:00;3434226.64328924;o
07:19:00;3434226.87789183;u
07:19:01;3434227.239689513;SPACE
07:19:02;3434228.257217596;a
07:19:02;3434228.324223881;SPACE
07:19:02;3434228.61353381;v
07:19:02;3434228.72179275;e
07:19:02;3434228.932836753;r
07:19:03;3434229.104013034;y
07:19:03;3434229.399853767;SPACE
07:19:03;3434229.590365777;h
07:19:03;3434229.925971955;a
07:19:04;3434230.25739965;ppy
07:19:05;3434231.072962657; birthday
07:19:06;3434232.905357982;SPACE
07:19:07;3434233.040860283;a
07:19:07;3434233.154200336;n
07:19:07;3434233.353633123;d
07:19:07;3434233.497650762;SPACE
07:19:08;3434234.436637271;m
07:19:08;3434234.845668504;a
07:19:08;3434234.978406409;n
07:19:09;3434235.259220977;y
07:19:09;3434235.5532892;SPACE
07:19:09;3434235.749255322;m
07:19:09;3434235.962192725;o
07:19:10;3434236.104982707;r
07:19:10;3434236.265950111;e
07:19:10;3434236.372153223;SPACE
07:19:10;3434236.586091679;r
07:19:10;3434236.74414106;e
07:19:11;3434237.031778788;t
07:19:11;3434237.145080226;u
07:19:12;3434238.370196844;r
07:19:12;3434238.560164075;n
07:19:12;3434238.655784611;s
07:19:12;3434238.782644064;SPACE
07:19:13;3434239.098063994;o
07:19:13;3434239.137688645;f
07:19:13;3434239.392596764;SPACE
07:19:13;3434239.450084017;t
07:19:13;3434239.674925657;h
07:19:13;3434239.740846833;e
07:19:13;3434239.980981084;SPACE
07:19:16;3434242.431560526;g
07:19:16;3434242.679609907;r
07:19:18;3434244.270948656;BACK
07:19:19;3434245.275009559;o
07:19:19;3434245.564544329;o
07:19:20;3434246.021919599;d
07:19:20;3434246.706730506;SPACE
07:19:20;3434246.798685814;d
07:19:21;3434247.050941713;a
07:19:21;3434247.129584848;y
07:19:21;3434247.824682634;.
07:19:22;3434248.035514626;SPACE
07:19:23;3434249.703086185;I
07:19:23;3434249.937717097;t
07:19:26;3434252.020576987;SPACE
07:19:26;3434252.313673752;i
07:19:26;3434252.485109425;s
07:19:26;3434252.659339397;SPACE
07:19:28;3434254.269838478;BACK
07:19:28;3434254.432502407;BACK
07:19:28;3434254.791679535;BACK
07:19:29;3434255.236094464;f
07:19:29;3434255.556603463;e
07:19:29;3434255.698953732;e
07:19:29;3434255.848306615;l
07:19:30;3434256.040746191;s
07:19:30;3434256.145922119;SPACE
07:19:30;3434256.482637138;l
07:19:30;3434256.733916308;i
07:19:31;3434257.057495686;k
07:19:31;3434257.806627311;e
07:19:35;3434261.633081489;BACK
07:19:35;3434261.66506414;BACK
07:19:35;3434261.702927785;BACK
07:19:35;3434261.755925993;BACK
07:19:35;3434261.82811167;BACK
07:19:35;3434261.868875917;BACK
07:19:35;3434261.917555152;BACK
07:19:35;3434261.9858026;BACK
07:19:36;3434262.052551937;BACK
07:19:36;3434262.098829847;BACK
07:19:36;3434262.142890589;BACK
07:19:36;3434262.194891447;BACK
07:19:36;3434262.250067322;BACK
07:19:52;3434278.374599505;My friends, and I are thrilled to be workin
07:19:52;3434278.52966322;BACK
07:19:52;3434278.535993726;BACK
07:19:52;3434278.565355269;BACK
07:19:52;3434278.577724394;BACK
07:19:52;3434278.745196129;BACK
07:19:52;3434278.766618308;BACK
07:19:52;3434278.770308992;BACK
07:19:52;3434278.784300019;BACK
07:19:52;3434278.840867824;BACK
07:19:52;3434278.971876933;BACK
07:19:52;3434278.975615396;BACK
07:19:53;3434279.014092371;BACK
07:19:53;3434279.048267986;BACK
07:19:53;3434279.174601272;BACK
07:19:53;3434279.179715496;BACK
07:19:53;3434279.203942527;BACK
07:19:53;3434279.259689512;BACK
07:19:53;3434279.402651844;BACK
07:19:53;3434279.406599712;r
07:19:53;3434279.424179072;BACK
07:19:53;3434279.614429862;BACK
07:19:53;3434279.618622928;BACK
07:19:53;3434279.622323621;BACK
07:19:53;3434279.663148732;BACK
07:19:53;3434279.828228978;BACK
07:19:53;3434279.832445198;SPACE
07:19:53;3434279.842194097;BACK
07:19:53;3434279.879853378;BACK
07:19:53;3434279.922531824;BACK
07:19:54;3434280.045427204;BACK
07:19:54;3434280.049058386;BACK
07:19:54;3434280.08705011;BACK
07:19:54;3434280.141357624;BACK
07:19:54;3434280.25904923;BACK
07:19:54;3434280.262707162;BACK
07:19:54;3434280.296747653;BACK
07:19:54;3434280.351444727;BACK
07:19:54;3434280.475726072;BACK
07:19:54;3434280.479156207;BACK
07:19:54;3434280.505442881;BACK
07:19:54;3434280.550963391;BACK
07:19:54;3434280.701356894;BACK
07:19:55;3434281.354539904;BACK
07:19:56;3434282.378275516;I
07:19:56;3434282.539063541;t
07:19:56;3434282.637847665;SPACE
07:19:56;3434282.992104337;u
07:19:57;3434283.08704445;s
07:19:57;3434283.286231784;i 
07:19:57;3434283.492180827;b
07:19:57;3434283.596944757;e
07:19:57;3434283.782644384;e
07:19:57;3434283.893411968;n
07:19:58;3434284.146354725;SPACE
07:19:58;3434284.2983644;a
07:19:58;3434284.399669612;SPACE
07:19:58;3434284.694920812;l
07:19:58;3434284.870679229;o
07:19:59;3434285.191191782;n
07:19:59;3434285.431839428;g
07:19:59;3434285.472177103;SPACE
07:19:59;3434285.807320323;t
07:19:59;3434285.867535688;i
07:20:00;3434286.177626499;m
07:20:00;3434286.24694358;e
07:20:00;3434286.408422429;SPACE
07:20:00;3434286.599005912;s
07:20:00;3434286.728872948;i
07:20:01;3434287.012871167;n
07:20:01;3434287.078798649;c
07:20:01;3434287.412539431;e
07:20:01;3434287.551655529;SPACE
07:20:02;3434288.121809851;w
07:20:02;3434288.284856923;e
07:20:02;3434288.344182407;SPACE
07:20:02;3434288.625039538;h
07:20:02;3434288.658382502;a
07:20:02;3434288.918195407;v
07:20:02;3434288.998458733;e
07:20:03;3434289.178156182;SPACE
07:20:04;3434290.630358684;m
07:20:04;3434290.762768708;e
07:20:05;3434291.072964783;t
07:20:05;3434291.971891711;SPACE
07:20:06;3434292.549776124;a
07:20:06;3434292.63137099;n
07:20:06;3434292.911718618;d
07:20:07;3434293.006422708;SPACE
07:20:09;3434295.678073768;I
07:20:10;3434296.029592384;SPACE
07:20:10;3434296.291063831;s
07:20:10;3434296.609331824;t
07:20:10;3434296.828719169;i
07:20:11;3434297.043202381;l
07:20:11;3434297.190876616;l
07:20:11;3434297.482353876;SPACE
07:20:11;3434297.529002799;r
07:20:11;3434297.711947221;e
07:20:11;3434297.836636879;m
07:20:11;3434297.96921203;e
07:20:12;3434298.08230912;m
07:20:12;3434298.584272227;ber
07:20:12;3434298.92958923;SPACE
07:20:12;3434298.988105408;t
07:20:13;3434299.179628092;h
07:20:13;3434299.254744309;e
07:20:13;3434299.464563789;SPACE
07:20:13;3434299.578905824;d
07:20:13;3434299.774860697;a
07:20:13;3434299.905230026;y
07:20:14;3434300.05191653;s
07:20:15;3434301.908876365;SPACE
07:20:16;3434302.168003923;w
07:20:16;3434302.349369771;e
07:20:16;3434302.441717825;SPACE
07:20:16;3434302.977970977;w
07:20:17;3434303.279297707;e
07:20:17;3434303.44980566;r
07:20:17;3434303.680434412;e
07:20:17;3434303.734794471;SPACE
07:20:17;3434303.908907027;t
07:20:18;3434304.043317059;o
07:20:18;3434304.333665775;g
07:20:18;3434304.543290289;e
07:20:18;3434305.003739038;ther
07:20:19;3434305.302518865;SPACE
07:20:19;3434305.562736653;b
07:20:19;3434305.600814187;a
07:20:19;3434305.999550675;c
07:20:20;3434306.053951893;k
07:20:20;3434306.368434603;SPACE
07:20:20;3434306.476699586;h
07:20:20;3434306.627762314;o
07:20:20;3434306.87920881;m
07:20:21;3434307.103801502;e
07:20:22;3434308.016154769;SPACE
07:20:22;3434308.082435419;BACK
07:20:22;3434308.097748356;. 
07:20:22;3434308.1998845;A
07:20:22;3434308.327698406;n
07:20:22;3434308.525574907;d
07:20:22;3434308.581962971;SPACE
07:20:23;3434309.303298301;BACK
07:20:23;3434309.330249301;BACK
07:20:23;3434309.52541164;BACK
07:20:23;3434309.729636221;BACK
07:20:23;3434309.897802276;BACK
07:20:24;3434310.08434113;BACK
07:20:24;3434310.767783664;SPACE
07:20:25;3434311.068020969;a
07:20:25;3434311.117932682;n
07:20:25;3434311.438462422;d
07:20:25;3434311.485368357;SPACE
07:20:25;3434311.770000672;l
07:20:25;3434311.93711814;i
07:20:26;3434312.081517884;f
07:20:26;3434312.447663974;f
07:20:27;3434313.124607377;BACK
07:20:27;3434313.848331766;e 
07:20:27;3434313.97316076;BACK
07:20:28;3434314.147119232; h
07:20:28;3434314.166502434;a
07:20:28;3434314.375436414;s
07:20:28;3434314.486684562;SPACE
07:20:28;3434314.655681176;c
07:20:28;3434314.763926485;h
07:20:29;3434315.029736455;a
07:20:29;3434315.035294631;n
07:20:29;3434315.040614972;n
07:20:29;3434315.318045009;g
07:20:29;3434315.383348224;e
07:20:29;3434315.651948067;d
07:20:29;3434315.738191689;SPACE
07:20:30;3434316.029773274;s
07:20:30;3434316.142676014;i
07:20:30;3434316.409930123;n
07:20:30;3434316.462828979;c
07:20:30;3434316.731011213;e
07:20:30;3434316.849410769;SPACE
07:20:31;3434317.059403998;t
07:20:31;3434317.245535451;h
07:20:31;3434317.352873925;e
07:20:31;3434317.565738998;n
07:20:35;3434321.921726676;BACK
07:20:49;3434335.621880325;. We both grew up in the same area
07:21:25;3434371.763133728; so there is no need to go out and seek us out now. I am still in touch with the last couple of you so that I may do more o
07:21:25;3434371.76888127;BACK
07:21:25;3434371.82339988;BACK
07:21:25;3434371.867880059;BACK
07:21:25;3434371.934759867;BACK
07:21:25;3434371.980922432;BACK
07:21:26;3434372.035884544;BACK
07:21:26;3434372.094627447;BACK
07:21:26;3434372.147155003;BACK
07:21:26;3434372.196631645;BACK
07:21:26;3434372.255068283;BACK
07:21:26;3434372.308997277;BACK
07:21:26;3434372.363057046;BACK
07:21:26;3434372.424428942;BACK
07:21:26;3434372.463801098;BACK
07:21:26;3434372.523649527;BACK
07:21:26;3434372.567693216;BACK
07:21:26;3434372.858147052;BACK
07:21:26;3434372.862530204;BACK
07:21:26;3434372.866020262;ha
07:21:26;3434372.880125201;BACK
07:21:27;3434373.488992898;BACK
07:21:27;3434373.49332724;u 
07:21:27;3434373.497731291;BACK
07:21:27;3434373.499718158; s
07:21:27;3434373.501907595;o
07:21:27;3434373.520686471;BACK
07:21:27;3434373.550064721;BACK
07:21:27;3434373.554092787;BACK
07:21:27;3434373.55712785;BACK
07:21:27;3434373.560080639;BACK
07:21:27;3434373.563091007;BACK
07:21:27;3434373.58983814;BACK
07:21:27;3434373.603525126;BACK
07:21:27;3434373.608966783;BACK
07:21:27;3434373.673652406;BACK
07:21:27;3434373.721427125;BACK
07:21:27;3434373.836527456;BACK
07:21:27;3434373.891830589;BACK
07:21:27;3434373.931382182;BACK
07:21:28;3434374.01417999;BACK
07:21:28;3434374.068823664;BACK
07:21:28;3434374.129873494;BACK
07:21:28;3434374.18321231;BACK
07:21:28;3434374.23647807;BACK
07:21:28;3434374.279133996;BACK
07:21:28;3434374.338447841;BACK
07:21:28;3434374.392508461;BACK
07:21:28;3434374.453857854;BACK
07:21:28;3434374.495015441;ith the last
07:21:28;3434374.500258217;BACK
07:21:28;3434374.544928231;BACK
07:21:28;3434374.607280836;BACK
07:21:28;3434374.662240362;BACK
07:21:28;3434374.713000451;BACK
07:21:28;3434374.760152792;BACK
07:21:28;3434374.822731262;BACK
07:21:28;3434374.872187134;BACK
07:21:28;3434374.922326569;BACK
07:21:28;3434374.977395891;BACK
07:21:29;3434375.02742017;BACK
07:21:29;3434375.084230288;BACK
07:21:29;3434375.164629616;BACK
07:21:29;3434375.221734138;BACK
07:21:29;3434375.271609226;BACK
07:21:29;3434375.337406242;BACK
07:21:29;3434375.378870893;BACK
07:21:29;3434375.431078618;BACK
07:21:29;3434375.491157889;BACK
07:21:29;3434375.539441564;BACK
07:21:29;3434375.590034499;BACK
07:21:29;3434375.653919979;BACK
07:21:29;3434375.712691968;BACK
07:21:29;3434375.761501346;BACK
07:21:29;3434375.819940983;BACK
07:21:29;3434375.871157107;BACK
07:21:29;3434375.922331963;BACK
07:21:29;3434375.986809043;BACK
07:21:30;3434376.032414331;BACK
07:21:30;3434376.09082528;BACK
07:21:30;3434376.136727586;BACK
07:21:30;3434376.279748814;BACK
07:21:30;3434376.284294901;BACK
07:21:30;3434376.332023293;BACK
07:21:30;3434376.507102149;BACK
07:21:30;3434376.531315139;BACK
07:21:30;3434376.534446102;BACK
07:21:30;3434376.549763746;BACK
07:21:30;3434376.642440284;BACK
07:21:30;3434376.685768381;BACK
07:21:30;3434376.799658243;BACK
07:21:30;3434376.803979108;a
07:21:30;3434376.823264986;BACK
07:21:30;3434376.871327465;BACK
07:21:30;3434376.986720015;BACK
07:21:30;3434376.990755214;BACK
07:21:31;3434377.086401504;BACK
07:21:31;3434377.090700008;o
07:21:31;3434377.208067254;BACK
07:21:31;3434377.21240486;BACK
07:21:31;3434377.244168795;BACK
07:21:31;3434377.300705891;BACK
07:21:31;3434377.354751362;BACK
07:21:31;3434377.409210429;BACK
07:21:31;3434377.493317753;BACK
07:21:31;3434377.539232833;BACK
07:21:31;3434377.596892404;BACK
07:21:31;3434377.650065901;BACK
07:21:31;3434377.698972494;BACK
07:21:31;3434377.757964335;BACK
07:21:31;3434377.810791381;BACK
07:21:31;3434377.867405142;BACK
07:21:31;3434377.952460934;BACK
07:21:31;3434377.97470439;BACK
07:21:32;3434378.041595468;BACK
07:21:32;3434378.078362458;BACK
07:21:32;3434378.129965317;BACK
07:21:32;3434378.191686949;BACK
07:21:32;3434378.241654941;BACK
07:21:32;3434378.286913821;BACK
07:21:32;3434378.347266894;BACK
07:21:32;3434378.399745087;BACK
07:21:32;3434378.452181629;BACK
07:21:32;3434378.50390749;BACK
07:21:32;3434378.566682107;BACK
07:21:32;3434378.650887605;BACK
07:21:32;3434378.703774673;BACK
07:21:32;3434378.757334333;BACK
07:21:32;3434378.819383549;BACK
07:21:32;3434378.864887397;BACK
07:21:32;3434378.91867194;BACK
07:21:32;3434378.97652779;BACK
07:21:33;3434379.041003357;BACK
07:21:33;3434379.084852041;BACK
07:21:33;3434379.131686698;BACK
07:21:33;3434379.189063287;BACK
07:21:33;3434379.256132569;BACK
07:21:33;3434379.294043094;BACK
07:21:34;3434380.157198312;BACK
07:21:34;3434380.16153136;SPACE
07:21:34;3434380.199508438;BACK
07:21:34;3434380.244570308;BACK
07:21:34;3434380.297462024;BACK
07:21:34;3434380.35716596;BACK
07:21:34;3434380.401386;BACK
07:21:34;3434380.455318069;BACK
07:21:34;3434380.781565552;BACK
07:21:34;3434380.785864496;SPACE
07:21:34;3434380.846165713;BACK
07:21:34;3434380.893168232;BACK
07:21:34;3434380.930079823;BACK
07:21:34;3434380.990247649;BACK
07:21:35;3434381.386086241;BACK
07:21:35;3434381.546337551;BACK
07:21:35;3434381.738118682;BACK
07:21:38;3434384.017688619;M
07:21:38;3434384.157589972;e
07:21:38;3434384.235286849;m
07:21:38;3434384.509528473;o
07:21:38;3434384.724451493;r
07:21:38;3434384.916381523;i
07:21:39;3434385.032056834;e
07:21:39;3434385.389296349;s
07:21:39;3434385.39397761;SPACE
07:21:39;3434385.560922975;d
07:21:39;3434385.680788644;o
07:21:39;3434385.972217407;SPACE
07:21:40;3434386.238549792;p
07:21:40;3434386.28729458;a
07:21:40;3434386.538493174;s
07:21:40;3434386.702498032;s
07:21:40;3434386.848024036;SPACE
07:21:41;3434387.077673014;b
07:21:41;3434387.370095361;y
07:22:01;3434407.678875665; but as a husband and a father I have decided to pass them on to yo
07:22:01;3434407.717524882;BACK
07:22:01;3434407.772482462;BACK
07:22:01;3434407.822264233;BACK
07:22:01;3434407.887507277;BACK
07:22:01;3434407.941717835;BACK
07:22:01;3434407.993418565;BACK
07:22:02;3434408.044625861;BACK
07:22:02;3434408.098408117;BACK
07:22:02;3434408.14845263;BACK
07:22:02;3434408.209687175;BACK
07:22:02;3434408.293407698;BACK
07:22:02;3434408.319692632;BACK
07:22:02;3434408.365935657;BACK
07:22:02;3434408.414862153;BACK
07:22:02;3434408.480614872;BACK
07:22:02;3434408.531490586;BACK
07:22:02;3434408.592737641;BACK
07:22:02;3434408.68346577;BACK
07:22:02;3434408.694711846;BACK
07:22:02;3434408.755942743;BACK
07:22:02;3434408.830678353;BACK
07:22:02;3434408.8781286;BACK
07:22:02;3434408.933150901;BACK
07:22:02;3434408.985893547;BACK
07:22:03;3434409.060657609;BACK
07:22:03;3434409.094201671;BACK
07:22:03;3434409.1488657;BACK
07:22:03;3434409.330981587;BACK
07:22:03;3434409.335097618;BACK
07:22:03;3434409.338930898;BACK
07:22:03;3434409.37123282;BACK
07:22:03;3434409.492311189;BACK
