Time;Perf_Time;Action
08:32:46;3438652.036009093;H
08:32:46;3438652.338684064;e
08:32:48;3438654.378760027;BACK
08:32:48;3438654.594331605;i
08:32:48;3438654.780389592;SPACE
08:32:49;3438655.237560767;A
08:32:49;3438655.442088196;l
08:32:49;3438655.601919359;e
08:32:49;3438655.873904436;x
08:32:50;3438656.748304246;,
08:32:51;3438658.004394184;\n
08:32:53;3438659.823576881;I
08:32:53;3438660.00444418;SPACE
08:32:54;3438660.410103871;h
08:32:54;3438660.620400869;o
08:32:54;3438660.742918724;p
08:32:56;3438662.26025356;e
08:32:56;3438662.72633878;BACK
08:32:56;3438662.891244369;BACK
08:32:57;3438663.046392862;BACK
08:32:57;3438663.21053415;BACK
08:32:57;3438663.37607511;BACK
08:32:57;3438663.524361297;BACK
08:32:59;3438666.004138749;\n
08:33:00;3438666.47066265;I
08:33:00;3438666.704216419;SPACE
08:33:00;3438666.843218814;w
08:33:00;3438667.001166639;i
08:33:01;3438667.494783353;s
08:33:01;3438667.59841425;h
08:33:01;3438667.780323955;SPACE
08:33:02;3438668.446280843;y
08:33:02;3438668.629193688;o
08:33:02;3438668.768367102;u
08:33:02;3438668.94793715;SPACE
08:33:03;3438669.151161508;a
08:33:03;3438669.482514108;SPACE
08:33:03;3438669.676483937;h
08:33:03;3438669.811761939;a
08:33:03;3438669.95277683;p
08:33:04;3438670.085451469;p
08:33:04;3438670.49348635;y
08:33:04;3438670.735364107;SPACE
08:33:05;3438671.890854641;birthday
08:33:05;3438671.935577636;SPACE
08:33:06;3438672.807653158;and
08:33:06;3438672.811981515;SPACE
08:33:08;3438674.028603225;h
08:33:08;3438674.319717465;o
08:33:08;3438674.474131053;p
08:33:08;3438674.624387502;e
08:33:08;3438674.961072945;SPACE
08:33:09;3438675.334079904;t
08:33:09;3438675.488002675;h
08:33:09;3438675.608644791;a
08:33:09;3438675.648975731;t
08:33:09;3438675.819161512;SPACE
08:33:09;3438675.994549181;y
08:33:10;3438676.182156179;o
08:33:10;3438676.301005734;u
08:33:10;3438676.770580324;SPACE
08:33:11;3438677.042294984;a
08:33:11;3438677.276409548;r
08:33:11;3438677.415380164;e
08:33:11;3438677.484822152;SPACE
08:33:11;3438677.661539046;h
08:33:11;3438677.77907031;a
08:33:11;3438677.854235178;v
08:33:12;3438678.015188839;i
08:33:12;3438678.166339067;n
08:33:12;3438678.273781052;g
08:33:12;3438678.357683083;SPACE
08:33:12;3438678.711755517;a
08:33:12;3438678.774505154;SPACE
08:33:12;3438678.96466258;g
08:33:13;3438679.118207503;r
08:33:13;3438679.230004032;e
08:33:13;3438679.427047205;a
08:33:13;3438679.517151468;t
08:33:13;3438679.835539942;SPACE
08:33:14;3438680.01676456;t
08:33:14;3438680.078440103;u
08:33:14;3438680.256185394;m
08:33:14;3438680.321497387;e
08:33:14;3438680.403083627;i
08:33:14;3438680.436032252;SPACE
08:33:14;3438680.606554524;BACK
08:33:15;3438681.009967983;,
08:33:15;3438681.119097891;SPACE
08:33:15;3438681.65593593;BACK
08:33:15;3438681.795091636;BACK
08:33:16;3438682.497536066;.
08:33:16;3438682.574246462;SPACE
08:33:16;3438682.797059528;I
08:33:16;3438682.946042224;t
08:33:17;3438683.041444785;SPACE
08:33:17;3438683.291156164;w
08:33:17;3438683.451727408;a
08:33:17;3438683.604328433;s
08:33:17;3438683.673906764;SPACE
08:33:18;3438684.079563385;n
08:33:18;3438684.250195197;i
08:33:18;3438684.391056638;c
08:33:18;3438684.506003745;e
08:33:18;3438684.572333424;SPACE
08:33:18;3438684.719390781;t
08:33:18;3438684.78602369;o
08:33:19;3438685.146836126;BACK
08:33:19;3438685.323003184;BACK
08:33:19;3438685.543215759;s
08:33:19;3438685.72674149;e
08:33:19;3438685.878996527;e
08:33:20;3438686.026820935;i
08:33:20;3438686.159481839;n
08:33:20;3438686.317480746;g
08:33:20;3438686.40193938;SPACE
08:33:21;3438687.151015103;y
08:33:21;3438687.341071551;o
08:33:21;3438687.484230903;u
08:33:21;3438687.670758541;SPACE
08:33:23;3438689.292383899;y
08:33:23;3438689.446740964;e
08:33:23;3438689.624216374;s
08:33:23;3438689.671287059;t
08:33:23;3438689.79164354;e
08:33:23;3438689.93289492;r
08:33:24;3438690.10578104;d
08:33:24;3438690.283829623;a
08:33:24;3438690.3882662;y
08:33:24;3438690.602174826;SPACE
08:33:25;3438691.075844996;a
08:33:25;3438691.163684568;n
08:33:25;3438691.337298366;d
08:33:25;3438691.393256267;SPACE
08:33:25;3438691.576309327;g
08:33:25;3438691.622325366;e
08:33:25;3438691.813251003;t
08:33:25;3438691.965866752;t
08:33:26;3438692.070871286;i
08:33:26;3438692.23431268;n
08:33:26;3438692.324802084;g
08:33:26;3438692.420253955;SPACE
08:33:27;3438693.309519655;t
08:33:27;3438693.509844539;o
08:33:27;3438693.748369402;SPACE
08:33:29;3438695.407058049;c
08:33:29;3438695.60438513;e
08:33:29;3438695.756594091;l
08:33:29;3438695.867426374;e
08:33:29;3438695.986360425;b
08:33:30;3438696.204453562;r
08:33:30;3438696.346321358;a
08:33:30;3438696.378218201;t
08:33:30;3438696.5372326;e
08:33:30;3438696.595134026;SPACE
08:33:31;3438697.254202212;t
08:33:31;3438697.31606858;h
08:33:31;3438697.478310145;i
08:33:31;3438697.580444206;s
08:33:31;3438697.658392713;SPACE
08:33:32;3438698.424166681;t
08:33:32;3438698.778425788;BACK
08:33:32;3438698.951590024;d
08:33:33;3438699.140143003;a
08:33:33;3438699.96656853;y
08:33:34;3438700.152224075;SPACE
08:33:35;3438701.148504382;BACK
08:33:35;3438701.330445372;BACK
08:33:35;3438701.488464583;BACK
08:33:35;3438701.646291946;BACK
08:33:35;3438701.820431757;BACK
08:33:35;3438701.984459997;BACK
08:33:36;3438702.15929905;BACK
08:33:36;3438702.346636765;BACK
08:33:36;3438702.568696643;BACK
08:33:37;3438703.956859519;a
08:33:37;3438703.995781244;t
08:33:38;3438704.191651541;SPACE
08:33:38;3438704.471231751;m
08:33:38;3438704.613087314;i
08:33:38;3438704.820494817;d
08:33:38;3438704.887538223;n
08:33:39;3438705.040514932;i
08:33:39;3438705.278415518;g
08:33:39;3438705.436850669;h
08:33:39;3438705.507790723;t
08:33:39;3438705.633126531;SPACE
08:33:40;3438706.39277844;t
08:33:40;3438706.504169235;o
08:33:40;3438706.727357812;g
08:33:40;3438706.858891686;e
08:33:40;3438706.880335667;t
08:33:41;3438707.038916024;h
08:33:41;3438707.172588481;e
08:33:41;3438707.339221966;r
08:33:41;3438707.431437175;SPACE
08:33:41;3438707.651771077;BACK
08:33:42;3438708.2751696;.
08:33:42;3438708.350395471;SPACE
08:33:42;3438708.476046697;SPACE
08:33:43;3438709.305579417;BACK
08:33:44;3438710.514245205;W
08:33:44;3438710.683638403;e
08:33:44;3438710.760751083;SPACE
08:33:44;3438710.917548391;s
08:33:45;3438711.040988042;h
08:33:45;3438711.256322941;o
08:33:45;3438711.40984594;u
08:33:45;3438711.571398837;l
08:33:45;3438711.65648744;d
08:33:45;3438711.734388296;SPACE
08:33:45;3438711.952121793;d
08:33:46;3438712.090580454;e
08:33:46;3438712.293099347;f
08:33:46;3438712.401592099;i
08:33:46;3438712.939382507;nitely
08:33:46;3438712.950070819;SPACE
08:33:47;3438713.724055462;d
08:33:47;3438713.766309406;o
08:33:47;3438713.964532795;SPACE
08:33:48;3438714.103667146;t
08:33:48;3438714.198346766;h
08:33:48;3438714.332201022;i
08:33:48;3438714.466462243;s
08:33:48;3438714.604386625;SPACE
08:33:48;3438714.793346336;m
08:33:48;3438714.939155315;o
08:33:48;3438714.99781365;r
08:33:49;3438715.165285977;e
08:33:50;3438716.082350547;SPACE
08:33:50;3438716.260182946;r
08:33:50;3438716.422522518;e
08:33:50;3438716.548369145;g
08:33:50;3438716.739477834;u
08:33:50;3438716.950148765;l
08:33:51;3438717.422930018;arly
08:33:51;3438717.437300615;SPACE
08:33:53;3438719.038915181;a
08:33:54;3438720.4580601;BACK
08:33:54;3438720.857484851;t
08:33:54;3438720.897308657;o
08:33:55;3438721.101023566;SPACE
08:33:55;3438721.218041242;s
08:33:55;3438721.364125796;t
08:33:55;3438721.532240917;a
08:33:55;3438721.630461023;y
08:33:55;3438721.817266061;SPACE
08:33:56;3438722.010443441;i
08:33:56;3438722.163081449;n
08:33:56;3438722.326498203;SPACE
08:33:56;3438722.506510273;t
08:33:56;3438722.612871106;o
08:33:56;3438722.787993296;u
08:33:56;3438722.952329922;c
08:33:57;3438723.069294479;g
08:33:57;3438723.246970639;h
08:33:57;3438723.266911862;SPACE
08:33:58;3438724.109709025;BACK
08:33:59;3438725.04845816;.
08:33:59;3438725.664949535;\n
08:34:07;3438733.090061791;W
08:34:08;3438734.668754784;BACK
08:34:09;3438735.040915469;I
08:34:09;3438735.247547363;SPACE
08:34:09;3438735.463845402;i
08:34:09;3438735.693078751;w
08:34:10;3438736.031349476;BACK
08:34:10;3438736.199052892;BACK
08:34:10;3438736.352265187;BACK
08:34:10;3438736.510728416;BACK
08:34:10;3438736.638430453;BACK
08:34:11;3438737.566424832;\n
08:34:12;3438738.063495787;W
08:34:12;3438738.19382815;i
08:34:12;3438738.39295266;d
08:34:12;3438738.444310973;h
08:34:12;3438738.625296278;s
08:34:12;3438738.636551904;SPACE
08:34:12;3438738.804402862;y
08:34:12;3438738.979494575;o
08:34:13;3438739.116559442;u
08:34:13;3438739.275568348;SPACE
08:34:13;3438739.411217752;a
08:34:13;3438739.465326103;l
08:34:13;3438739.614697527;l
08:34:13;3438739.765515835;e
08:34:13;3438739.848530118;SPACE
08:34:13;3438739.996077753;t
08:34:14;3438740.074548919;h
08:34:14;3438740.190037117;e
08:34:14;3438740.271374116;SPACE
08:34:14;3438740.417709687;b
08:34:14;3438740.465340262;e
08:34:14;3438740.65173446;s
08:34:14;3438740.715651824;t
08:34:14;3438740.891977122;SPACE
08:34:16;3438742.240484968;w
08:34:16;3438742.320135655;i
08:34:17;3438743.01650923;BACK
08:34:17;3438743.51227215;BACK
08:34:17;3438743.625326925;BACK
08:34:17;3438743.72327447;BACK
08:34:17;3438743.823416332;BACK
08:34:17;3438743.923040782;BACK
08:34:18;3438744.027738176;BACK
08:34:18;3438744.123972651;BACK
08:34:18;3438744.232494685;BACK
08:34:18;3438744.96629456;BACK
08:34:19;3438745.145982471;BACK
08:34:19;3438745.305872899;BACK
08:34:19;3438745.797747077;BACK
08:34:19;3438745.906291705;BACK
08:34:19;3438746.003251298;BACK
08:34:20;3438746.105390354;BACK
08:34:20;3438746.202252034;BACK
08:34:20;3438746.303768663;BACK
08:34:20;3438746.403287445;BACK
08:34:20;3438746.501684344;BACK
08:34:20;3438746.607435563;BACK
08:34:20;3438746.705117111;BACK
08:34:20;3438746.973540755;BACK
08:34:21;3438747.188164505;BACK
08:34:21;3438747.997424076;i
08:34:22;3438748.155689588;s
08:34:22;3438748.207027184;h
08:34:22;3438748.385478075;SPACE
08:34:22;3438748.557038697;a
08:34:22;3438748.628858429;SPACE
08:34:23;3438749.603565979;g
08:34:23;3438749.739741157;r
08:34:23;3438749.869298056;e
08:34:24;3438750.042663391;a
08:34:24;3438750.108930882;t
08:34:24;3438750.289252292;SPACE
08:34:24;3438750.448045822;t
08:34:24;3438750.535119067;i
08:34:24;3438750.688093897;m
08:34:24;3438750.80156361;e
08:34:24;3438750.863407636;SPACE
08:34:25;3438751.051502161;w
08:34:25;3438751.117727463;i
08:34:25;3438751.301138725;t
08:34:25;3438751.438049133;h
08:34:25;3438751.603466765;SPACE
08:34:26;3438752.120362709;y
08:34:26;3438752.286241125;o
08:34:26;3438752.429950171;u
08:34:26;3438752.567550902;r
08:34:26;3438752.640877871;SPACE
08:34:26;3438752.799613984;f
08:34:26;3438752.975626493;a
08:34:27;3438753.057098976;m
