Time;Perf_Time;Action
08:31:53;3438599.660345025;d
08:31:54;3438600.260335221;BACK
08:31:54;3438600.529211578;BACK
08:31:54;3438600.662609384;BACK
08:31:54;3438600.832518913;BACK
08:31:55;3438601.548421423;SPACE
08:31:56;3438602.19869163;BACK
08:31:56;3438602.747117583;4
08:31:56;3438602.87546702;SPACE
08:31:57;3438603.332343838;d
08:31:57;3438603.522723326;a
08:31:58;3438604.132614382;y
08:31:58;3438604.350650453;s
08:31:58;3438604.474758716;SPACE
08:31:58;3438604.790763838;i
08:31:58;3438604.938684167;n
08:31:59;3438605.077421203;SPACE
08:32:01;3438607.095958448;BACK
08:32:04;3438610.438496744;SPACE
08:32:05;3438611.740819132;SPACE
08:32:06;3438612.150504136;t
08:32:06;3438612.274662402;o
08:32:06;3438612.388922815;t
08:32:06;3438612.659547271;a
08:32:06;3438612.854559101;l
08:32:07;3438613.710861291;.
08:32:09;3438615.716328371;
