Time;Perf_Time;Action
10:15:23;3963209.092337791;I
10:15:23;3963209.225284184;SPACE
10:15:23;3963209.614278232;v
10:15:23;3963209.713389412;i
10:15:23;3963209.898911469;s
10:15:24;3963210.244263755;u
10:15:24;3963210.948070146;BACK
10:15:25;3963211.446352915;i
10:15:25;3963211.695526584;t
10:15:25;3963211.790215152;e
10:15:25;3963212.001389514;d
10:15:26;3963212.099250804;SPACE
10:15:37;3963223.039309169;with the President of the 
10:15:37;3963223.18914344;BACK
10:15:37;3963223.311601648;BACK
10:15:37;3963223.865459898;BACK
10:15:37;3963223.919478718;BACK
10:15:37;3963223.973627401;BACK
10:15:38;3963224.041277468;BACK
10:15:38;3963224.097450257;BACK
10:15:38;3963224.156011153;BACK
10:15:38;3963224.226600965;BACK
10:15:38;3963224.349418419;BACK
10:15:38;3963224.412761682;BACK
10:15:38;3963224.469554384;BACK
10:15:38;3963224.515868476;Preside
10:15:38;3963224.566373517;BACK
10:15:38;3963224.659582842;BACK
10:15:38;3963224.744354026;BACK
10:15:39;3963225.574713969;v
10:15:39;3963225.736249577;i
10:15:39;3963225.839607325;s
10:15:39;3963225.923765197;i
10:15:40;3963226.136845285;t
10:15:40;3963226.251160386;e
10:15:40;3963226.410089159;d
10:15:40;3963226.495044347;SPACE
10:15:40;3963226.793389076;B
10:15:40;3963226.968376862;e
10:15:41;3963227.114013256;r
10:15:41;3963227.188470079;l
10:15:41;3963227.349034744;i
10:15:41;3963227.521375271;n
10:15:41;3963227.699623688;SPACE
10:15:42;3963228.855101778;w
10:15:42;3963228.986259668;i
10:15:43;3963229.194162262;t
10:15:43;3963229.331255087;h
10:15:50;3963236.765072391; his wife, Barbara, an
10:15:50;3963236.811793916;BACK
10:15:50;3963236.871475582;BACK
10:15:50;3963236.934348676;BACK
10:15:50;3963236.994402701;BACK
10:15:51;3963237.056056636;BACK
10:15:51;3963237.109766876;BACK
10:15:51;3963237.174005459;BACK
10:15:51;3963237.243345006;BACK
10:15:51;3963237.299493487;BACK
10:15:51;3963237.583938178;BACK
10:15:51;3963237.708186399;BACK
10:15:51;3963237.872968991;BACK
10:15:51;3963238.002876848;BACK
10:15:52;3963238.135563285;BACK
10:15:52;3963238.265290573;BACK
10:15:52;3963238.408509497;BACK
10:15:52;3963238.5427398;BACK
10:15:52;3963238.674174516;BACK
10:15:52;3963238.8201454;BACK
10:15:52;3963238.953585586;BACK
10:15:53;3963239.42144536;BACK
10:15:53;3963239.66273041;s
10:15:53;3963239.789964185;o
10:15:53;3963239.973590139;m
10:15:54;3963240.057285943;e
10:15:54;3963240.163245525;SPACE
10:15:54;3963240.414428466;o
10:15:54;3963240.494660465;f
10:15:54;3963240.597291254;SPACE
10:15:54;3963240.811984933;m
10:15:54;3963240.992757951;y
10:15:55;3963241.106463999;SPACE
10:15:55;3963241.368791454;f
10:15:55;3963241.591511648;r
10:15:55;3963241.694765358;i
10:15:55;3963241.839639166;e
10:15:55;3963241.928402123;n
10:15:56;3963242.030300209;d
10:15:56;3963242.244969021;s
10:15:57;3963243.086572188;SPACE
10:15:57;3963243.308890309;l
10:15:57;3963243.393506692;a
10:15:57;3963243.622363;s
10:15:57;3963243.815893547;t
10:15:57;3963243.965687776;SPACE
10:15:58;3963244.069024647;m
10:15:58;3963244.269730186;o
10:15:58;3963244.426265169;n
10:15:58;3963244.519486416;t
10:15:58;3963244.619499371;h
10:15:58;3963244.816733279;.
10:15:59;3963245.127970169;SPACE
10:16:00;3963246.46112394;We
10:16:00;3963246.496691253;BACK
10:16:00;3963246.541833417;e 
10:16:27;3963273.731107368;
10:16:27;3963273.925472663;r
10:16:28;3963274.040761295;o
10:16:28;3963274.234735629;a
10:16:28;3963274.340585766;m
10:16:28;3963274.471943389;e
10:16:28;3963274.651087654;d
10:17:03;3963309.641996673; the city's streets, taking in sights of historic buildings. The sights were stunning, 
10:17:04;3963310.923776239;t
10:17:05;3963311.042332725;h
10:17:05;3963311.170027279;e
10:17:05;3963311.322533724;r
10:17:05;3963311.50337664;e
10:17:05;3963311.621667818;SPACE
10:17:05;3963311.81865243;w
10:17:05;3963311.983102387;e
10:17:06;3963312.229059133;r
10:17:06;3963312.42524824;e
10:17:06;3963312.528109806;SPACE
10:17:06;3963312.720590908;a
10:17:06;3963312.765548544;SPACE
10:17:07;3963313.026823042;l
10:17:07;3963313.199225061;o
10:17:07;3963313.306817813;t
10:17:07;3963313.389457164;SPACE
10:17:07;3963313.640178895;o
10:17:07;3963313.718022625;f
10:17:07;3963313.860762377;SPACE
10:17:08;3963314.798731043;p
10:17:08;3963314.902722267;e
10:17:08;3963314.97489402;o
10:17:09;3963315.176282546;p
10:17:09;3963315.327890414;l
10:17:09;3963315.413675646;e
