Time;Perf_Time;Action
10:36:52;2927698.679863018;e
10:36:52;2927698.845795032;e
10:36:53;2927699.153045611;t
10:36:53;2927699.494592726;SPACE
10:36:55;2927701.557789657;BACK
10:37:01;2927707.157809944;SPACE
10:37:01;2927707.675500084;l
10:37:01;2927707.893137396;o
10:37:02;2927708.227911946;t
10:37:02;2927708.537860451;SPACE
10:37:02;2927708.899805267;o
10:37:03;2927709.298674774;f
10:37:03;2927709.549875649;SPACE
10:37:03;2927709.822371639;n
10:37:04;2927710.0438762;e
10:37:04;2927710.297875542;w
10:37:04;2927710.456779903;SPACE
10:37:04;2927710.861053094;p
10:37:05;2927711.20983724;e
10:37:05;2927711.387807622;o
10:37:05;2927711.618817929;p
10:37:05;2927711.987277586;le
10:37:05;2927712.003635233;SPACE
10:37:07;2927713.588251849;BACK
10:37:08;2927714.013656537;
10:37:11;2927717.877500275;. 
10:37:12;2927718.287856675;SPACE
10:37:12;2927718.874063609;BACK
10:37:13;2927719.581194941;I
10:37:13;2927719.926007097;t
10:37:14;2927720.213889229;SPACE
10:37:14;2927720.347800733;w
10:37:14;2927720.577838947;a
10:37:14;2927720.843907683;s
10:37:14;2927720.978004732;SPACE
10:37:15;2927721.173775857;a
10:37:15;2927721.258815607;SPACE
10:37:15;2927721.626320881;m
10:37:15;2927721.848143621;e
10:37:16;2927722.025793751;m
10:37:16;2927722.27899072;o
10:37:17;2927723.829923287;rable
10:37:17;2927723.84439705;SPACE
10:37:18;2927724.636519328;t
10:37:18;2927724.839998516;r
10:37:19;2927725.125760132;j
10:37:19;2927725.354228723;l
10:37:20;2927726.88930475;ip
10:37:20;2927726.898396961;SPACE
10:37:21;2927727.451820243;BACK
10:37:23;2927729.533974147;
10:37:26;2927732.677167154;.
10:37:28;2927734.710329545;
