Time;Perf_Time;Action
08:12:24;3610230.833013146;H
08:12:24;3610230.983439998;e
08:12:25;3610231.182486785;y
08:12:25;3610231.298069266;SPACE
08:12:26;3610232.273089194;b
08:12:26;3610232.43588396;u
08:12:26;3610232.54950176;d
08:12:26;3610232.70330974;d
08:12:26;3610232.889577834;y
08:12:27;3610233.336531323;B
08:12:27;3610233.341952314;,
08:12:27;3610233.90805531;\n
08:12:28;3610234.24035637;H
08:12:28;3610234.347364439;a
08:12:28;3610234.467632676;p
08:12:28;3610234.608721356;p
08:12:28;3610234.662132045;y
08:12:28;3610234.786640108;SPACE
08:12:29;3610235.060562807;b
08:12:29;3610235.227085391;i
08:12:29;3610235.318792632;r
08:12:29;3610235.456115485;h
08:12:29;3610235.577650545;t
08:12:29;3610235.812360794;d
08:12:29;3610235.997289156;a
08:12:30;3610236.181492048;y
08:12:30;3610236.325177117;t
08:12:30;3610236.333625521;SPACE
08:12:30;3610236.965543768;o
08:12:31;3610237.278115731;BACK
08:12:31;3610237.361213927;t
08:12:31;3610237.455527256;o
08:12:31;3610237.617385194;SPACE
08:12:31;3610237.722317424;y
08:12:31;3610237.790718924;o
08:12:31;3610237.9491162;u
08:12:32;3610238.391182841;.
08:12:32;3610238.73755126;SPACE
08:12:46;3610252.629659719;BACK
08:12:46;3610252.807995547;BACK
08:12:47;3610253.311706969;!
08:12:47;3610253.518346139;SPACE
08:12:47;3610253.984201395;I
08:12:48;3610254.147248567;SPACE
08:12:48;3610254.234012034;w
08:12:48;3610254.373548497;i
08:12:48;3610254.51201831;s
08:12:48;3610254.566936657;h
08:12:48;3610254.727460989;SPACE
08:12:48;3610254.836404872;y
08:12:48;3610254.940271065;o
08:12:49;3610255.077863816;u
08:12:49;3610255.210710271;SPACE
08:12:49;3610255.285112457;a
08:12:49;3610255.420501048;l
08:12:49;3610255.542395073;l
08:12:49;3610255.704573105;SPACE
08:12:49;3610255.762208726;t
08:12:49;3610255.906739681;h
08:12:49;3610255.985972784;e
08:12:50;3610256.05190188;SPACE
08:12:50;3610256.19065288;b
08:12:50;3610256.237619925;e
08:12:50;3610256.396899137;s
08:12:50;3610256.454631379;t
08:12:50;3610256.620376315;SPACE
08:12:50;3610256.72073862;a
08:12:50;3610256.828893122;n
08:12:50;3610256.931694804;f
08:12:50;3610256.990191369;d
08:12:50;3610256.994797372;SPACE
08:12:51;3610257.202884608;j
08:12:51;3610257.36971496;i
08:12:51;3610257.522843322;p
08:12:51;3610257.593448794;e
08:12:51;3610257.689920947;ho
08:12:51;3610257.699330084;SPACE
08:12:52;3610258.508702567;w
08:12:52;3610258.69128712;e
08:12:53;3610259.245032861;‘
08:12:53;3610259.746994065;l
08:12:53;3610259.896523322;l
08:12:54;3610260.067822493;SPACE
08:12:54;3610260.348391933;m
08:12:54;3610260.47517798;e
08:12:54;3610260.626789849;r
08:12:54;3610260.830265089;t
08:12:55;3610261.026967095;e
08:12:55;3610261.038720314;SPACE
08:12:55;3610261.836800859;a
08:12:55;3610261.956629653;g
08:12:56;3610262.055154346;a
08:12:56;3610262.173893678;i
08:12:56;3610262.351232037;n
08:12:56;3610262.522535285;SPACE
08:12:56;3610262.954540976;a
08:12:57;3610263.041679159;n
08:12:57;3610263.143162127;y
08:12:57;3610263.37243876;t
08:12:57;3610263.445915874;i
08:12:57;3610263.601617677;m
08:12:57;3610263.656291048;e
08:12:57;3610263.770507782;SPACE
08:12:57;3610263.877894016;t
08:12:58;3610264.138581154;BACK
08:12:58;3610264.228695101;s
08:12:58;3610264.405021995;o
08:12:58;3610264.519609409;o
