Time;Perf_Time;Action
08:33:30;3611496.573379997;T
08:33:30;3611496.654352042;h
08:33:30;3611496.753694048;e
08:33:30;3611496.861884964;SPACE
08:33:30;3611496.952882584;b
08:33:31;3611497.007582695;e
08:33:31;3611497.176022114;x
08:33:31;3611497.254855821;t
08:33:31;3611497.42924192;n
08:33:31;3611497.465322524;SPACE
08:33:32;3611498.423606215;BACK
08:33:32;3611498.585009491;BACK
08:33:32;3611498.72235251;BACK
08:33:32;3611498.902348324;BACK
08:33:32;3611498.977548026;BACK
08:33:33;3611499.117786135;BACK
08:33:33;3611499.249080825;BACK
08:33:33;3611499.386950394;BACK
08:33:33;3611499.505438653;BACK
08:33:33;3611499.910420712;M
08:33:34;3611500.007533939;y
08:33:34;3611500.112950183;SPACE
08:33:34;3611500.511696982;n
08:33:34;3611500.620212113;e
08:33:34;3611500.79694909;x
08:33:34;3611500.904974968;t
08:33:35;3611501.402395397;BACK
08:33:35;3611501.578828793;BACK
08:33:36;3611502.035982767;BACK
08:33:36;3611502.214235129;BACK
08:33:36;3611502.364330816;BACK
08:33:36;3611502.513433083;BACK
08:33:36;3611502.60954444;BACK
08:33:37;3611503.039690643;I
08:33:37;3611503.152633949;n
08:33:37;3611503.331595974;SPACE
08:33:37;3611503.973280156;j
08:33:38;3611504.08374332;a
08:33:38;3611504.116000606;n
08:33:38;3611504.285346825;u
08:33:38;3611504.375272856;a
08:33:38;3611504.456552198;t
08:33:38;3611504.621009339;y
08:33:38;3611504.710798656;Jr
08:33:38;3611504.719825388;SPACE
08:33:39;3611505.425458281;I
08:33:39;3611505.927065767;‘
08:33:40;3611506.091306025;m
08:33:40;3611506.244039878;SPACE
08:33:40;3611506.430170293;g
08:33:40;3611506.557767431;o
08:33:40;3611506.671376134;i
08:33:40;3611506.785380088;n
08:33:40;3611506.868471228;g
08:33:40;3611506.949851459;SPACE
08:33:41;3611507.124380577;t
08:33:41;3611507.176614855;o
08:33:41;3611507.326462591;SPACE
08:33:41;3611507.495278316;v
08:33:41;3611507.766285897;a
08:33:42;3611508.077742031;BACK
08:33:42;3611508.284443343;i
08:33:42;3611508.414431754;s
08:33:42;3611508.467757228;i
08:33:42;3611508.652092206;t
08:33:42;3611508.741355436;SPACE
08:33:43;3611509.186624714;c
08:33:43;3611509.254621294;a
08:33:43;3611509.39734589;n
08:33:43;3611509.453987341;a
08:33:43;3611509.639465758;d
08:33:43;3611509.801452388;a
08:33:43;3611509.853256159;C
08:33:43;3611509.988642779; d
08:33:44;3611510.056375392;o
08:33:44;3611510.158057757;r
08:33:44;3611510.23828693;f
08:33:44;3611510.245224526;SPACE
08:33:44;3611510.303765508;t
08:33:44;3611510.422892288;h
08:33:44;3611510.454004266;e
08:33:44;3611510.597756691;SPACE
08:33:44;3611510.710471057;f
