Time;Perf_Time;Action
12:35:52;3366838.155130953;H
12:35:52;3366838.353762519;e
12:35:52;3366838.518785973;l
12:35:52;3366838.643960654;l
12:35:52;3366838.856741179;o
12:35:53;3366839.313259525;SPACE
12:35:54;3366840.52172204;Chandan
12:35:54;3366840.809262961;,
12:35:55;3366841.020841762;\n
12:35:55;3366841.531019458;\n
12:35:57;3366843.551255365;
12:36:03;3366849.600301564;I
12:36:03;3366849.81538264;SPACE
12:36:04;3366850.015656311;w
12:36:04;3366850.144775279;i
12:36:04;3366850.278483852;s
12:36:04;3366850.371204446;h
12:36:04;3366850.576059591;SPACE
12:36:05;3366851.771908136;y
12:36:05;3366851.962053994;o
12:36:06;3366852.122713249;u
12:36:06;3366852.345418116;SPACE
12:36:07;3366853.297337488;a
12:36:07;3366853.382159261;SPACE
12:36:08;3366854.319495556;h
12:36:08;3366854.489599075;a
12:36:08;3366854.739133337;p
12:36:08;3366854.86800979;p
12:36:09;3366855.159620172;y
12:36:09;3366855.573175675;H
12:36:10;3366856.110484377;BACK
12:36:10;3366856.273720697;BACK
12:36:10;3366856.433100108;BACK
12:36:10;3366856.611495773;BACK
12:36:10;3366856.771160807;BACK
12:36:12;3366858.789218435;BACK
12:36:14;3366860.680809074;SPACE
12:36:14;3366860.999402108;h
12:36:15;3366861.053553591;a
12:36:15;3366861.226820903;p
12:36:15;3366861.393150316;p
12:36:15;3366861.570500262;y
12:36:15;3366861.724554598;SPACE
12:36:17;3366863.770846584;BACK
12:36:20;3366866.437339297; birthday.\n\nI
12:36:24;3366870.841119563;SPACE
12:36:25;3366871.672320781;w
12:36:25;3366871.929392898;i
12:36:26;3366872.011156768;s
12:36:26;3366872.151344789;h
12:36:26;3366872.340298953;SPACE
12:36:26;3366872.603958967;y
12:36:26;3366872.797940438;o
12:36:26;3366872.985610685;u
12:36:27;3366873.278717486;SPACE
12:36:29;3366875.32602431;BACK
12:36:38;3366884.040142101;
12:36:40;3366886.890168941;
12:36:46;3366892.795731359; all the best in life.\n\nLadies
12:36:48;3366894.465173088;BACK
12:36:48;3366894.622761867;BACK
12:36:48;3366894.797789557;BACK
12:36:49;3366895.074229976;BACK
12:36:49;3366895.216726546;BACK
12:36:49;3366895.402630597;BACK
12:36:49;3366895.561169014;BACK
12:36:51;3366897.41811563;\n
12:36:53;3366899.452582992;
12:36:56;3366902.817147067;
12:37:00;3366906.681173976;
12:37:09;3366915.894280533;H
12:37:10;3366916.173269114;o
12:37:10;3366916.393464859;p
12:37:11;3366917.07642935;e
12:37:11;3366917.259699348;SPACE
12:37:12;3366918.017114086;BACK
12:37:12;3366918.211944227;BACK
12:37:12;3366918.386680957;BACK
12:37:12;3366918.5489177;BACK
12:37:12;3366918.722383806;BACK
12:37:13;3366919.203421553;L
12:37:13;3366919.333221311;e
12:37:13;3366919.709124835;t
12:37:14;3366920.005282237;s
12:37:14;3366920.180022394;' 
12:37:15;3366921.70247712;c
12:37:15;3366921.952367798;a
12:37:16;3366922.068253358;t
12:37:16;3366922.247749965;c
12:37:16;3366922.473985913;h
12:37:16;3366922.641259803;SPACE
12:37:16;3366922.884913672;u
12:37:17;3366923.127260908;p
12:37:17;3366923.408118399;SPACE
12:37:18;3366924.67865234;BACK
12:37:19;3366925.430821851;
12:37:21;3366927.993455878;
12:37:25;3366931.681100961;SPACE
12:37:26;3366932.617291211;b
12:37:26;3366932.809334541;e
12:37:27;3366933.121070303;f
12:37:27;3366933.386892124;o
12:37:27;3366933.45724806;r
12:37:27;3366933.580609641;e
12:37:27;3366933.708045866;SPACE
12:37:28;3366934.930626717;y
12:37:29;3366935.127986321;o
12:37:29;3366935.308216875;u
12:37:29;3366935.536625979;SPACE
12:37:30;3366936.901572838;g
12:37:31;3366937.035245773;o
12:37:31;3366937.24688009;SPACE
12:37:31;3366937.643777322;b
12:37:31;3366937.811514537;a
12:37:32;3366938.485167848;c
12:37:32;3366938.753283347;k
12:37:32;3366938.958748441;SPACE
12:37:33;3366939.169851283;t
12:37:33;3366939.299677232;o
12:37:33;3366939.508050466;SPACE
12:37:34;3366940.409839964;BACK
12:37:35;3366941.527451884;
12:37:38;3366944.65724659;
12:37:40;3366946.119554326;
12:37:42;3366948.167145534;SPACE
12:37:42;3366948.510159514;I
12:37:42;3366948.674829688;n
12:37:42;3366948.741817658;d
12:37:42;3366948.947208229;i
12:37:43;3366949.013676726;a
12:37:43;3366949.21698742;.
12:37:43;3366949.50640636;SPACE
12:37:44;3366950.733372426;BACK
12:37:45;3366951.542785764;
12:37:49;3366955.685128037;
12:37:51;3366957.868915716;
12:37:58;3366964.928849068; \n\nSincerely,\n\nCindy<|endoftext|><|endoftext|>
12:38:01;3366967.6616668;BACK
12:38:01;3366967.697393743;BACK
12:38:01;3366967.742703683;BACK
12:38:01;3366967.804894728;BACK
12:38:01;3366967.84720284;BACK
12:38:01;3366967.897612072;BACK
12:38:01;3366967.963546326;BACK
12:38:02;3366968.006451428;BACK
12:38:02;3366968.052279742;BACK
12:38:02;3366968.101681756;BACK
12:38:02;3366968.155856469;BACK
12:38:02;3366968.202005064;BACK
12:38:02;3366968.255895715;BACK
12:38:02;3366968.307192482;BACK
12:38:02;3366968.361895325;BACK
12:38:02;3366968.414328954;BACK
12:38:02;3366968.458463179;BACK
12:38:02;3366968.510072573;BACK
12:38:02;3366968.563363028;BACK
12:38:02;3366968.612826067;BACK
12:38:02;3366968.663605643;BACK
12:38:02;3366968.728204623;BACK
12:38:02;3366968.77937392;BACK
12:38:02;3366968.826228506;BACK
12:38:02;3366968.876105371;BACK
12:38:02;3366968.930517761;BACK
12:38:02;3366968.977895879;BACK
12:38:03;3366969.027917325;BACK
12:38:03;3366969.082661636;BACK
12:38:03;3366969.575499567;BACK
12:38:04;3366970.021984942;BACK
12:38:05;3366971.4232514;A
12:38:05;3366971.550771965;k
12:38:05;3366971.611452237;s
12:38:05;3366971.788828328;h
12:38:05;3366971.83521041;a
12:38:05;3366971.97117338;y
12:38:06;3366972.03727106;a
12:38:06;3366972.741490583;SPACE
12:38:07;3366973.353098221;Kumar
12:38:09;3366975.385220525;
