Time;Perf_Time;Action
12:41:16;3367162.171353911;I
12:41:16;3367162.376963509;SPACE
12:41:16;3367162.76292651;a
12:41:16;3367162.867320215;m
12:41:17;3367163.063625549;SPACE
12:41:20;3367166.618560522;BACK
12:41:20;3367166.655058048;BACK
12:41:20;3367166.701278515;BACK
12:41:20;3367166.755378518;BACK
12:41:20;3367166.805161192;BACK
12:41:21;3367167.267104975;A
12:41:21;3367167.41091519;f
12:41:21;3367167.582898736;t
12:41:21;3367167.722505124;e
12:41:21;3367167.903005099;r
12:41:22;3367168.018163351;SPACE
12:41:22;3367168.284426545;m
12:41:22;3367168.641412643;y
12:41:22;3367168.903960822;SPACE
12:41:23;3367169.467767677;c
12:41:23;3367169.611284089;o
12:41:23;3367169.761945156;m
12:41:23;3367169.979505131;p
12:41:24;3367170.128621402;l
12:41:24;3367170.278876576;e
12:41:25;3367171.328156514;t
12:41:25;3367171.527826866;i
12:41:25;3367171.703777312;o
12:41:25;3367171.907309031;n
12:41:26;3367172.079614054;SPACE
12:41:27;3367173.503281299;o
12:41:27;3367173.95720545;f
12:41:28;3367174.021519502;SPACE
12:41:28;3367174.312061254;p
12:41:28;3367174.4265831;r
12:41:28;3367174.641239569;o
12:41:28;3367174.877319021;j
12:41:28;3367174.997397534;e
12:41:29;3367175.312730248;c
12:41:29;3367175.60848737;t
12:41:30;3367176.047243488;SPACE
12:41:30;3367176.595220582;BACK
12:41:31;3367177.898798352;SPACE
12:41:33;3367179.171031711;I
12:41:33;3367179.789257466;SPACE
12:41:34;3367180.075889907;a
12:41:34;3367180.18316782;m
12:41:34;3367180.351476658;SPACE
12:41:34;3367180.825284156;p
12:41:34;3367180.973316758;l
12:41:35;3367181.083459683;a
12:41:35;3367181.194230574;n
12:41:35;3367181.346809119;n
12:41:35;3367181.535964358;i
12:41:35;3367181.730663209;n
12:41:35;3367181.964957458;g
12:41:36;3367182.107566548;SPACE
12:41:46;3367192.708148845;to take the photo again.\n\nThank yo
12:41:46;3367192.751476507;BACK
12:41:46;3367192.788635741;BACK
12:41:46;3367192.842401274;BACK
12:41:46;3367192.893268884;BACK
12:41:46;3367192.939829757;BACK
12:41:46;3367192.99202119;BACK
12:41:47;3367193.047796651;BACK
12:41:47;3367193.096808501;BACK
12:41:47;3367193.14805786;BACK
12:41:47;3367193.197886159;BACK
12:41:47;3367193.249763712;BACK
12:41:47;3367193.923155827;BACK
12:41:47;3367193.955739262;BACK
12:41:47;3367194.000814611;BACK
12:41:48;3367194.056293888;BACK
12:41:48;3367194.104425387;BACK
12:41:48;3367194.158050296;BACK
12:41:48;3367194.217904807;BACK
12:41:48;3367194.265319272;BACK
12:41:48;3367194.314996379;BACK
12:41:48;3367194.383819066;BACK
12:41:48;3367194.43379823;BACK
12:41:48;3367194.483831044;BACK
12:41:48;3367194.537550421;BACK
12:41:48;3367194.584651808;BACK
12:41:48;3367194.643664581;BACK
12:41:48;3367194.686870467;BACK
12:41:48;3367194.751866436;BACK
12:41:48;3367194.793857462;BACK
12:41:49;3367195.237248653;BACK
12:41:49;3367195.752190295;BACK
12:41:50;3367196.741150856;g
12:41:50;3367196.889536839;o
12:41:51;3367197.117085177;SPACE
12:41:51;3367197.225854239;t
12:41:51;3367197.37104993;o
12:41:51;3367197.585633987;SPACE
12:42:04;3367210.630235509;the Netherlands and make an album based on th
12:42:04;3367210.678336892;BACK
12:42:04;3367210.705646899;BACK
12:42:04;3367210.755951463;BACK
12:42:04;3367210.806323023;BACK
12:42:04;3367210.862850434;BACK
12:42:04;3367210.911100756;BACK
12:42:04;3367210.957783349;BACK
12:42:05;3367211.013821022;BACK
12:42:05;3367211.061784888;BACK
12:42:05;3367211.115937858;BACK
12:42:05;3367211.176272949;BACK
12:42:06;3367212.015079008;BACK
12:42:06;3367212.050178461;BACK
12:42:06;3367212.096574736;BACK
12:42:06;3367212.151622855;BACK
12:42:06;3367212.205570117;BACK
12:42:06;3367212.24778361;BACK
12:42:06;3367212.301985321;BACK
12:42:06;3367212.355449579;BACK
12:42:06;3367212.404276943;BACK
12:42:06;3367212.466257737;BACK
12:42:06;3367212.516068746;BACK
12:42:07;3367213.256803282;BACK
12:42:07;3367213.286071792;BACK
12:42:07;3367213.334632585;BACK
12:42:07;3367213.3850015;BACK
12:42:07;3367213.438085856;BACK
12:42:07;3367213.489339308;BACK
12:42:07;3367213.543858925;BACK
12:42:09;3367215.733301363;f
12:42:09;3367215.876620586;o
12:42:09;3367216.003022996;r
12:42:10;3367216.153785519;SPACE
12:42:10;3367216.813858839;v
12:42:10;3367216.88752314;a
12:42:11;3367217.484005299;c
12:42:11;3367217.55514022;a
12:42:11;3367217.729749283;t
12:42:12;3367218.089112902;i
12:42:12;3367218.225573103;o
12:42:12;3367218.423103683;n
12:42:12;3367218.617197622;.
12:42:33;3367239.407149681; If I do not find a job I am going to go back to school to stud
12:42:33;3367239.464730638;BACK
12:42:33;3367239.50208465;BACK
12:42:33;3367239.548496523;BACK
